Address,Connector level (group),Date Created,id,Latitude,Longitude,Name,Place,Level,Value,Image,Top,Left,ShortName
171 S NORMANDIE AVE,Level 2,2020,267521,34.071501,-118.300668,Normandie World Towers Apartments,SDG7,LA,,,,,
1111 S OXFORD AVE,Level 2,2020,267523,34.050462,-118.307441,Oxford Apartments,SDG7,LA,,,,,
1026 S BROADWAY,Level 2,2020,267548,34.040511,-118.257681,Broadway Palace Apartments - North,SDG7,LA,,,,,
3300 W 6th St,Level 2,2020,267555,34.063196,-118.29449,Barcelona Towers Apartments,SDG7,LA,,,,,
10969 WELLWORTH AVE,Level 2,2020,267560,34.05658,-118.445094,Westwood Riviera Apartments,SDG7,LA,,,,,
1868 KELTON AVE,Level 2,2020,267575,34.047765,-118.437516,Kelton Alexander Apartments,SDG7,LA,,,,,
"1431 Armacost Ave, Los Angeles, CA 90025, USA",Level 2,2020,267577,34.043083,-118.461495,Fourteen 31 Apartments,SDG7,LA,,,,,
10473 SANTA MONICA BLVD,Level 2,2020,267581,34.056207,-118.426665,Century City Icon Condos,SDG7,LA,,,,,
"5955 Saturn St, Los Angeles, CA 90035, USA",Level 2,2020,267586,34.050517,-118.370033,5955 Saturn Street Condos,SDG7,LA,,,,,
101 BRIDEWELL ST,Level 2,2020,267677,34.112802,-118.178138,Pasadena Park Place Apartments,SDG7,LA,,,,,
1229 N MANSFIELD AVE,Level 2,2020,267680,34.093499,-118.340761,Mansfield Apartments,SDG7,LA,,,,,
7266 FRANKLIN AVE,Level 2,2020,267683,34.102953,-118.347981,The Summit Apartments,SDG7,LA,,,,,
960 N ALFRED ST,Level 2,2020,267693,34.088548,-118.374914,Alfred Villas,SDG7,LA,,,,,
8020 W MANCHESTER AVE,Level 2,2020,267695,33.959023,-118.436162,Del Rey Club Apartments,SDG7,LA,,,,,
"14955 Dickens St, Sherman Oaks, CA 91403, USA",Level 2,2020,267699,34.15182,-118.459252,Dickens Court Apartments,SDG7,LA,,,,,
"11321 Moorpark St, North Hollywood, CA 91602, USA",Level 2,2020,267705,34.150645,-118.377712,Parc St. Claire East,SDG7,LA,,,,,
"13600 Marina Pointe Dr, Marina Del Rey, CA 90292",Level 2,2020,206097,33.98462,-118.444026,Regatta Seaside Residences,SDG7,LA,,,,,
"736 S Alameda St, Los Angeles, CA 90021, USA",Level 2,2020,231125,34.032935,-118.238623,Alameda St Parking/Charging,SDG7,LA,,,,,
"12855 W Runway Rd, Los Angeles, CA 90094, USA",Level 2,2020,222917,33.975991,-118.418634,Playa Villa Leasing Office,SDG7,LA,,,,,
"1599 W L St, Wilmington, CA 90744, USA",Level 2,2020,232453,33.78523,-118.286146,Harbor College Parking,SDG7,LA,,,,,
"4601 Sunset Blvd, Los Angeles, CA 90027, USA",Level 2,2020,38003,34.098529,-118.289887,LA Children's Hospital Parking Structure,SDG7,LA,,,,,
"Los Angeles International Airport, 6143–6173 W 96th St, Los Angeles, CA  90045, United States",Level 2,2020,225436,33.949382,-118.392911,LAX Employee Lot South ,SDG7,LA,,,,,
"1081 Brittania St, Los Angeles, CA 90033, USA",Level 2,2020,285649,34.056776,-118.208546,USC Medical Center - Lot 9,SDG7,LA,,,,,
"18448 Arminta St, Reseda, CA 91335, USA",Level 2,2020,247856,34.213547,-118.535431,Blue North Apartments,SDG7,LA,,,,,
"1063 N Chicago St, Los Angeles, CA 90033, USA",Level 2,2020,246485,34.055871,-118.206308,Sierra Hospice Care,SDG7,LA,,,,,
"3211 S La Cienega Blvd, Los Angeles, CA 90016, USA",Level 2,2020,246863,34.029245,-118.372339,Transit,SDG7,LA,,,,,
"910 S Fairfax Ave, Los Angeles, CA 90036, USA",Level 2,2020,247599,34.05952,-118.362899,Shalhevet High School,SDG7,LA,,,,,
"15500 Mulholland Dr, Los Angeles, CA 90077, USA",Level 2,2020,247732,34.130042,-118.469527,Arturo's BBQ,SDG7,LA,,,,,
"1458 San Pedro St, Los Angeles, CA 90015, USA",Level 2,2020,247492,34.030475,-118.254624,LA Face Mart,SDG7,LA,,,,,
"1035 N Swarthmore Ave, Pacific Palisades, CA 90272, USA",Level 2,2020,247536,34.048273,-118.525214,Cinépolis Luxury Cinemas,SDG7,LA,,,,,
"11755 Wilshire Blvd, Los Angeles, CA 90025, USA",Level 2,2020,247539,34.048829,-118.461967,Brentwood Private Offices,SDG7,LA,,,,,
"9208 Lindley Ave, Northridge, CA 91325, USA",Level 2,2020,247509,34.237039,-118.527328,Cal State University Northridge - Lot F2,SDG7,LA,,,,,
"9101 S Sepulveda Blvd, Los Angeles, CA 90045, USA",Level 2,2020,247601,33.954081,-118.397268,The Parking Spot - LAX Airport Parking,SDG7,LA,,,,,
"3208 Royal St, Los Angeles, CA 90007, USA",Level 2,2020,247764,34.024347,-118.281295,Classic Parking,SDG7,LA,,,,,
"4551 Glencoe Ave, Marina Del Rey, CA 90292, USA",Level 2,2020,246489,33.983535,-118.433508,Marina Park,SDG7,LA,,,,,
"12910 Culver Blvd, Los Angeles, CA 90066, USA",Level 2,2020,246490,33.982353,-118.426724,Hook Studios,SDG7,LA,,,,,
"12950 Culver Blvd, Los Angeles, CA 90066, USA",Level 2,2020,246491,33.982168,-118.427332,AMV Digital Media,SDG7,LA,,,,,
"8300 Vermont Ave, Los Angeles, CA 90044, USA",Level 2,2020,246493,33.963021,-118.291263,Department of Social Services,SDG7,LA,,,,,
"1231 S Hill St, Los Angeles, CA 90015, USA",Level 2,2020,246494,34.038294,-118.26209,WREN Apartments,SDG7,LA,,,,,
"3930 Laurel Canyon Blvd, Studio City, CA 91604, USA",Level 2,2020,246500,34.141732,-118.394097,3930 Catalina Apartments,SDG7,LA,,,,,
"540 Midvale Ave, Los Angeles, CA 90024, USA",Level 2,2020,246514,34.066971,-118.451891,540 Midvale Luxury Apartments,SDG7,LA,,,,,
"401 S Kingsley Dr, Los Angeles, CA 90020, USA",Level 2,2020,246516,34.066747,-118.303283,Wilshire Kingsley Regency Apartments,SDG7,LA,,,,,
"330 S Berendo St, Los Angeles, CA 90020, USA",Level 2,2020,246518,34.067982,-118.293836,Wilshire Berendo Towers,SDG7,LA,,,,,
"3016 Waverly Dr, Los Angeles, CA 90039, USA",Level 2,2020,246540,34.110542,-118.268505,Waverly Apartments,SDG7,LA,,,,,
"2600 Overland Ave, Los Angeles, CA 90064, USA",Level 2,2020,246584,34.038563,-118.422074,Park Overland Apartments,SDG7,LA,,,,,
"751 S Hoover St, Los Angeles, CA 90057, USA",Level 2,2020,246596,34.058485,-118.284348,South Hoover Street - BlueLA,SDG7,LA,,,,,
"2828 Beverly Blvd, Los Angeles, CA 90057, USA",Level 2,2020,246599,34.070617,-118.279617,Beverly Blvd - BlueLA,SDG7,LA,,,,,
"615 S Virgil Ave, Los Angeles, CA 90005, USA",Level 2,2020,246601,34.06311,-118.287172,South Virgil Avenue - BlueLA,SDG7,LA,,,,,
"1629 James M Wood Blvd, Los Angeles, CA 90015, USA",Level 2,2020,246606,34.051269,-118.273914,James M Wood Blvd - BlueLA,SDG7,LA,,,,,
"1420 N Detroit St, Los Angeles, CA 90046, USA",Level 2,2020,246620,34.096839,-118.344843,Sunset Detroit Towers Apartments,SDG7,LA,,,,,
"10301 W Magnolia Blvd, Los Angeles, CA 91601, USA",Level 2,2020,246621,34.165287,-118.355454,10301 Madison Toluca Apartments - East,SDG7,LA,,,,,
"10407 W Magnolia Blvd, North Hollywood, CA 91601, USA",Level 2,2020,246623,34.165219,-118.356995,10407 Madison Toluca Apartments,SDG7,LA,,,,,
"8665 Burton Way, Los Angeles, CA 90048, USA",Level 2,2020,246630,34.072559,-118.381121,Burton Apartments,SDG7,LA,,,,,
"11661 San Vicente Blvd, Los Angeles, CA 90049, USA",Level 2,2020,246632,34.054244,-118.464505,11661 San Vicente Office Complex,SDG7,LA,,,,,
"520 Kelton Ave, Los Angeles, CA 90024, USA",Level 2,2020,246636,34.067692,-118.453214,520 Kelton Westwood Apartments,SDG7,LA,,,,,
"12345 Marshall St, Culver City, CA 90230, USA",Level 2,2020,246648,33.989358,-118.418312,Marshall Apartments,SDG7,LA,,,,,
"1395 Kelton Ave, Los Angeles, CA 90024, USA",Level 2,2020,246658,34.054338,-118.443878,Westwood Kelton Towers,SDG7,LA,,,,,
"5990 Sepulveda Blvd, Van Nuys, CA 91411, USA",Level 2,2020,246660,34.17895,-118.464697,Tri Center Plaza,SDG7,LA,,,,,
"130 S Sepulveda Blvd, Los Angeles, CA 90049, USA",Level 2,2020,246662,34.07182,-118.464726,Villa Bel Air Apartments,SDG7,LA,,,,,
"3324 Castle Heights Ave, Los Angeles, CA 90034, USA",Level 2,2020,246663,34.03049,-118.400076,Waterstone at Metro Apartments,SDG7,LA,,,,,
"10965 Strathmore Dr, Los Angeles, CA 90024, USA",Level 2,2020,246665,34.066278,-118.450313,The Atrium Apartments,SDG7,LA,,,,,
"10390 Wilshire Blvd, Los Angeles, CA 90024, USA",Level 2,2020,246762,34.066658,-118.428154,Sterling International Condos,SDG7,LA,,,,,
"3715 S Canfield Ave, Los Angeles, CA 90034, USA",Level 2,2020,246766,34.027911,-118.396008,Canfield Ave Apartments,SDG7,LA,,,,,
"8532 Cashio St, Los Angeles, CA 90035, USA",Level 2,2020,246838,34.050723,-118.377414,Cashier Apartments,SDG7,LA,,,,,
"1441 Veteran Ave, Los Angeles, CA 90024, USA",Level 2,2020,246844,34.052747,-118.443701,Westwood Village Galleria Apartments,SDG7,LA,,,,,
"1333 S Beverly Glen Blvd, Los Angeles, CA 90024, USA",Level 2,2020,246851,34.063399,-118.426797,Glen Towers Westwood Condominiums,SDG7,LA,,,,,
"1260 Veteran Ave, Los Angeles, CA 90024, USA",Level 2,2020,246855,34.056388,-118.446302,Sterling Westwood Towers,SDG7,LA,,,,,
"5700 W 6th St, Los Angeles, CA 90036, USA",Level 2,2020,246860,34.064446,-118.352954,Masselin Park West Apartments,SDG7,LA,,,,,
"7157 Alvern St, Los Angeles, CA 90045, USA",Level 2,2020,246868,33.974659,-118.378773,7157 Playa Summit Apartments,SDG7,LA,,,,,
"7117 Alvern St, Los Angeles, CA 90045, USA",Level 2,2020,246878,33.97555,-118.378666,7117 Playa Summit Apartments,SDG7,LA,,,,,
"7027 Alvern St, Los Angeles, CA 90045, USA",Level 2,2020,246881,33.976393,-118.377138,7027 Playa Summit Apartments,SDG7,LA,,,,,
"7177 Alvern St, Los Angeles, CA 90045, USA",Level 2,2020,246882,33.974781,-118.378456,7177 Playa Summit Apartments,SDG7,LA,,,,,
"345 S New Hampshire Ave, Los Angeles, CA 90020, USA",Level 2,2020,246886,34.067655,-118.293281,Wilshire Hampshire Towers,SDG7,LA,,,,,
"510 S Ardmore Ave, Los Angeles, CA 90020, USA",Level 2,2020,246887,34.065028,-118.301009,Wilshire Ardmore Regency Apartments,SDG7,LA,,,,,
"340 S Cloverdale Ave, Los Angeles, CA 90036, USA",Level 2,2020,246888,34.067778,-118.34594,Cloverdale Towers Apartments,SDG7,LA,,,,,
"1120 W 6th St, Los Angeles, CA 90017, USA",Level 2,2020,246890,34.053456,-118.263251,Be DTLA Apartments,SDG7,LA,,,,,
"445 S Ardmore Ave, Los Angeles, CA 90020, USA",Level 2,2020,246971,34.065588,-118.301885,Wilshire Ardmore Towers Apartments,SDG7,LA,,,,,
"225 S Grand Ave, Los Angeles, CA 90012, USA",Level 2,2020,246972,34.053921,-118.251036,The Emerson Luxury Apartments,SDG7,LA,,,,,
"18541 Vincennes St, Northridge, CA 91324, USA",Level 2,2020,246973,34.241228,-118.537433,Chateau Vincennes Apartments,SDG7,LA,,,,,
"9733 Topanga Canyon Blvd, Chatsworth, CA 91311, USA",Level 2,2020,246974,34.24736,-118.607502,Sofi at Topanga Canyon Apartments,SDG7,LA,,,,,
"616 S Kenmore Ave, Los Angeles, CA 90005, USA",Level 2,2020,246976,34.062906,-118.296381,Kenmore Apartments,SDG7,LA,,,,,
"3260 W 4th St, Los Angeles, CA 90020, USA",Level 2,2020,247476,34.067132,-118.291296,West 4th Street - BlueLA,SDG7,LA,,,,,
"503 E 8th St, Los Angeles, CA 90014, USA",Level 2,2020,247477,34.040012,-118.250139,East 8th Street - BlueLA,SDG7,LA,,,,,
"2308 S Grand Ave, Los Angeles, CA 90007, USA",Level 2,2020,247481,34.028567,-118.270838,South Grand Avenue - BlueLA,SDG7,LA,,,,,
"535 S Alexandria Ave, Los Angeles, CA 90020, USA",Level 2,2020,247485,34.064459,-118.298271,Wilshire Alexandria Westgate,SDG7,LA,,,,,
"5330 Satsuma Ave, North Hollywood, CA 91601, USA",Level 2,2020,247488,34.167847,-118.367244,Satsuma Luxury Townhomes,SDG7,LA,,,,,
"21625 Califa St, Woodland Hills, CA 91367, USA",Level 2,2020,247490,34.177517,-118.600103,Warmer Center Towers,SDG7,LA,,,,,
"3743 Midvale Ave, Los Angeles, CA 90034, USA",Level 2,2020,247500,34.017302,-118.411929,3743 Midvale Apartments,SDG7,LA,,,,,
"715 S Kingsley Dr, Los Angeles, CA 90005, USA",Level 2,2020,247503,34.059176,-118.30329,Wilshire Kingsley Towers Apartments,SDG7,LA,,,,,
"501 S Figueroa St, Gardena, CA 90248, USA",Level 2,2020,247505,33.862631,-118.282673,Pacific Transportation Federal Credit Union,SDG7,LA,,,,,
"18100 Plummer St, Northridge, CA 91330, USA",Level 2,2020,247513,34.242716,-118.528473,Sagebrush Hall,SDG7,LA,,,,,
"14141 Ventura Blvd, Sherman Oaks, CA 91423, USA",Level 2,2020,247515,34.150018,-118.441214,Metro Art Apartments,SDG7,LA,,,,,
"13140 Dronfield Ave, Sylmar, CA 91342, USA",Level 2,2020,247517,34.309605,-118.439272,Dronfield Mountain View Apartments,SDG7,LA,,,,,
"621 S Spring St, Los Angeles, CA 90014, USA",Level 2,2020,247524,34.045544,-118.251861,Premiere Towers Apartments,SDG7,LA,,,,,
"3640 Wilshire Blvd, Los Angeles, CA 90010, USA",Level 2,2020,247525,34.061109,-118.30452,Luna Apartments,SDG7,LA,,,,,
"415 S Berendo St, Los Angeles, CA 90020, USA",Level 2,2020,247530,34.06682,-118.294548,Wilshire Berendo Regency Apartments,SDG7,LA,,,,,
"1470 S Beverly Dr, Los Angeles, CA 90035, USA",Level 2,2020,247531,34.053158,-118.395026,Beverly Park Towers Apartments,SDG7,LA,,,,,
"10250 Constellation Blvd, Los Angeles, CA 90067, USA",Level 2,2020,247534,34.05694,-118.417297,Constellation Place,SDG7,LA,,,,,
"333 Belmont Ave, Los Angeles, CA 90026, USA",Level 2,2020,247540,34.067814,-118.263387,Echo Park Apartments,SDG7,LA,,,,,
"1300 S Figueroa St, Los Angeles, CA 90015, USA",Level 2,2020,247542,34.040227,-118.267812,City Light on Fig Apartments,SDG7,LA,,,,,
"1755 Argyle Ave, Los Angeles, CA 90028, USA",Level 2,2020,247543,34.103626,-118.325362,Argyle House Luxury Apartments,SDG7,LA,,,,,
"5760 Laurel Canyon Blvd, North Hollywood, CA 91607, USA",Level 2,2020,247544,34.175536,-118.396221,Apartments in Valley Village,SDG7,LA,,,,,
"334 S Main St, Los Angeles, CA 90013, USA",Level 2,2020,247551,34.047864,-118.246137,The Medallion Apartments,SDG7,LA,,,,,
"16143 Waterman Dr, Van Nuys, CA 91406, USA",Level 2,2020,247553,34.214718,-118.484947,Van Nuys Airport - Pursuit Aviation,SDG7,LA,,,,,
"14078 Astoria St, Sylmar, CA 91342, USA",Level 2,2020,247587,34.3099,-118.439468,14078 Astoria Apartments,SDG7,LA,,,,,
"5645 Farmdale Ave, North Hollywood, CA 91601, USA",Level 2,2020,247595,34.173406,-118.381258,Vista NoHo Luxury Apartments,SDG7,LA,,,,,
"10130 Sepulveda Blvd, Mission Hills, CA 91345, USA",Level 2,2020,247596,34.254764,-118.466847,10130 Aqua North Apartments,SDG7,LA,,,,,
"11005 Morrison St, North Hollywood, CA 91601, USA",Level 2,2020,247598,34.161349,-118.370802,NoHo Gallery Apartments,SDG7,LA,,,,,
"10817 Santa Monica Blvd, Los Angeles, CA 90025, USA",Level 2,2020,247609,34.050455,-118.43568,K C Design Architects,SDG7,LA,,,,,
"17830 Merridy St, Northridge, CA 91325, USA",Level 2,2020,247615,34.251775,-118.522519,Merridy Court Apartments,SDG7,LA,,,,,
"905 E 2nd St, Los Angeles, CA 90012, USA",Level 2,2020,247626,34.047784,-118.234828,The Garey Building Apartments,SDG7,LA,,,,,
"1120 S Grand Ave, Los Angeles, CA 90015, USA",Level 2,2020,247631,34.040467,-118.262452,Aven Tower Apartments,SDG7,LA,,,,,
"500 S Gramercy Pl, Los Angeles, CA 90020, USA",Level 2,2020,247632,34.065023,-118.312587,Fremont Gramercy Place Apartments,SDG7,LA,,,,,
"433 S Westmoreland Ave, Los Angeles, CA 90020, USA",Level 2,2020,247637,34.065505,-118.288858,Westmoreland Regency Towers Apartments,SDG7,LA,,,,,
"3915 W 7th St, Los Angeles, CA 90005, USA",Level 2,2020,247681,34.059995,-118.311892,Ritz on 7th Apartments,SDG7,LA,,,,,
"5555 Melrose Ave, Los Angeles, CA 90038, USA",Level 2,2020,247686,34.083655,-118.319343,Paramount Pictures Studios,SDG7,LA,,,,,
"4470 Woodman Ave, Sherman Oaks, CA 91423, USA",Level 2,2020,247687,34.152182,-118.430763,Villa Sofia Homes Apartments,SDG7,LA,,,,,
"5437 Newcastle Ave, Encino, CA 91316, USA",Level 2,2020,247698,34.169767,-118.525206,Encino Regency Towers Apartments,SDG7,LA,,,,,
"8700 Burton Way, Los Angeles, CA 90048, USA",Level 2,2020,247700,34.07185,-118.38196,Pierre Towers Apartments,SDG7,LA,,,,,
"10834 Blix St, North Hollywood, CA 91602, USA",Level 2,2020,247701,34.156376,-118.367161,Blix 32 Apartments,SDG7,LA,,,,,
"1031 S Wooster St, Los Angeles, CA 90035, USA",Level 2,2020,247702,34.058217,-118.382696,Robertson Olympic Towers,SDG7,LA,,,,,
"691 Irolo St, Los Angeles, CA 90005, USA",Level 2,2020,247704,34.059972,-118.301223,The Ambassador Towers Apartments,SDG7,LA,,,,,
"18041 Devonshire St, Northridge, CA 91325, USA",Level 2,2020,247705,34.257671,-118.526976,Devonshire Arms Towers,SDG7,LA,,,,,
"11633 Gorham Ave, Los Angeles, CA 90049, USA",Level 2,2020,247707,34.055589,-118.464768,Cape Brentwood Apartments,SDG7,LA,,,,,
"1635 N Formosa Ave, Los Angeles, CA 90046, USA",Level 2,2020,247709,34.100837,-118.347176,Sunset Formosa Towers Apartments,SDG7,LA,,,,,
"18530 Citronia St, Northridge, CA 91324, USA",Level 2,2020,247710,34.244996,-118.537375,Mon Leon Apartments,SDG7,LA,,,,,
"11715 Bellagio Rd, Los Angeles, CA 90049, USA",Level 2,2020,247715,34.078721,-118.469452,Empire at Bellagio Apartments,SDG7,LA,,,,,
"340 S Ardmore Ave, Los Angeles, CA 90020, USA",Level 2,2020,247719,34.06763,-118.301094,Wilshire Ardmore Plaza Apartments,SDG7,LA,,,,,
"909 W Temple St, Los Angeles, CA 90012, USA",Level 2,2020,247722,34.060959,-118.248978,909 Da Vinci Apartments,SDG7,LA,,,,,
"1550 N Poinsettia Pl, Los Angeles, CA 90046, USA",Level 2,2020,247724,34.099526,-118.347561,Sunset Poinsettia Towers Apartments,SDG7,LA,,,,,
"11430 Burbank Blvd, North Hollywood, CA 91601, USA",Level 2,2020,247726,34.171974,-118.380122,Aura Noho Luxury Apartments,SDG7,LA,,,,,
"818 S Berendo St, Los Angeles, CA 90005, USA",Level 2,2020,247729,34.057112,-118.293775,Wilshire Berendo Embassy Apartments,SDG7,LA,,,,,
"341 S Kenmore Ave, Los Angeles, CA 90020, USA",Level 2,2020,247731,34.067969,-118.297063,Wilshire Kenmore Regency Apartments,SDG7,LA,,,,,
"12032 Guerin St, Studio City, CA 91604, USA",Level 2,2020,247739,34.145841,-118.393716,The Radford Apartments,SDG7,LA,,,,,
"1701 E 41st Pl, Los Angeles, CA 90058, USA",Level 2,2020,247740,34.007407,-118.242691,Los Angeles Food Bank Volunteer Center,SDG7,LA,,,,,
"3665 Hughes Ave, Los Angeles, CA 90034, USA",Level 2,2020,247744,34.02577,-118.401021,Hughes Regency Apartments,SDG7,LA,,,,,
"5633 Topanga Canyon Blvd, Woodland Hills, CA 91367, USA",Level 2,2020,247747,34.17294,-118.606129,5633 Lombardi Apartments,SDG7,LA,,,,,
"2100 N Beachwood Dr #101, Los Angeles, CA 90068, USA",Level 2,2020,247752,34.108702,-118.32098,Le Baron Apartments,SDG7,LA,,,,,
"11170 Aqua Vista St, North Hollywood, CA 91602, USA",Level 2,2020,247753,34.14389,-118.373955,Grand Vista Apartments,SDG7,LA,,,,,
"5645 Topanga Canyon Blvd, Woodland Hills, CA 91367, USA",Level 2,2020,247760,34.173198,-118.605969,5645 Lombardi Apartments,SDG7,LA,,,,,
"2440 S Barrington Ave, Los Angeles, CA 90064, USA",Level 2,2020,247763,34.030777,-118.444632,Park Barrington Apartments,SDG7,LA,,,,,
"720 N El Centro Ave,  Los Angeles CA 90038",Level 2,2020,247770,34.084165,-118.324049,The LC by CLG,SDG7,LA,,,,,
"1331 Amherst Ave, Los Angeles, CA 90025, USA",Level 2,2020,247786,34.041233,-118.466218,Amherst Rochester Apartments,SDG7,LA,,,,,
"1321 Brockton Ave, Los Angeles, CA 90025, USA",Level 2,2020,247787,34.043608,-118.463563,Wiseman Residential,SDG7,LA,,,,,
"1240 S Sherbourne Dr, Los Angeles, CA 90035, USA",Level 2,2020,247789,34.054502,-118.379194,1240 S Sherbourne Dr Apartments,SDG7,LA,,,,,
"833 N Edinburgh Ave, Los Angeles, CA 90046, USA",Level 2,2020,247790,34.086748,-118.3641,Edinburgh Courtyard Apartments,SDG7,LA,,,,,
"850 Wilcox Ave, Los Angeles, CA 90038, USA",Level 2,2020,247792,34.086818,-118.330742,Wilcox Bea Apartments,SDG7,LA,,,,,
"3003 Leeward Ave, Los Angeles, CA 90005, USA",Level 2,2020,247798,34.058917,-118.289342,Wilshire Vermont Towers Apartments,SDG7,LA,,,,,
"11908 Dorothy St, Los Angeles, CA 90049, USA",Level 2,2020,247800,34.050298,-118.468282,Dorothy Westeind Apartments,SDG7,LA,,,,,
"6217 Waring Ave, Los Angeles, CA 90038, USA",Level 2,2020,247803,34.085502,-118.33177,Waring Hudson Apartments,SDG7,LA,,,,,
"1836 Colby Ave, Los Angeles, CA 90025, USA",Level 2,2020,247804,34.04074,-118.448756,Colby Missouri Apartments,SDG7,LA,,,,,
"2263 Fox Hills Dr, Los Angeles, CA 90064, USA",Level 2,2020,247807,34.050907,-118.415585,2263 Fox Hills Dr Apartments,SDG7,LA,,,,,
"11818 Dorothy St, Los Angeles, CA 90049, USA",Level 2,2020,247808,34.0514,-118.467005,Dorothy Village Condos Brentwood,SDG7,LA,,,,,
"11811 Darlington Ave, Los Angeles, CA 90049, USA",Level 2,2020,247813,34.051215,-118.466423,Darlington Center Apartments,SDG7,LA,,,,,
"7260 Hawthorn Ave, Los Angeles, CA 90046, USA",Level 2,2020,247815,34.099677,-118.348177,Hawthorn at Poinsettia Apartments,SDG7,LA,,,,,
"1539 S Beloit Ave, Los Angeles, CA 90064, USA",Level 2,2020,247849,34.047925,-118.448537,Beloit At Ohio Apartments,SDG7,LA,,,,,
"505 N Figueroa St, Los Angeles, CA 90012, USA",Level 2,2020,247854,34.062618,-118.247131,The Orsini Apartments,SDG7,LA,,,,,
"9820 Exposition Blvd, Los Angeles, CA 90034, USA",Level 2,2020,247855,34.028761,-118.401811,9820 Exposition Apartments,SDG7,LA,,,,,
"725 S Bixel St, Los Angeles, CA 90017, USA",Level 2,2020,247857,34.05025,-118.26516,725 Medici Apartments,SDG7,LA,,,,,
"722 S Bixel St, Los Angeles, CA 90017, USA",Level 2,2020,247858,34.050134,-118.264063,722 Medici Apartments,SDG7,LA,,,,,
"1731 Federal Ave, Los Angeles, CA 90025, USA",Level 2,2020,247861,34.041637,-118.451526,SEVENTEEN31 Apartments,SDG7,LA,,,,,
"625 S Barrington Ave, Los Angeles, CA 90049, USA",Level 2,2020,247863,34.05682,-118.468367,625 S Barrington Avenue Apartments,SDG7,LA,,,,,
"327 S Hoover St, Los Angeles, CA 90020, USA",Level 2,2020,247865,34.068018,-118.284753,Four Seasons on Hoover Apartments,SDG7,LA,,,,,
"400 N Oakhurst Dr, Beverly Hills, CA 90210, USA",Level 2,2020,247866,34.075598,-118.390611,Oakhurst Towers Apartments,SDG7,LA,,,,,
"3055 W 5th St, Los Angeles, CA 90020, USA",Level 2,2020,247867,34.065419,-118.286107,Wilshire Commonwealth Towers Apartments,SDG7,LA,,,,,
"1734 E 41st St, Vernon, CA 90058, USA",Level 2,2020,247868,34.007599,-118.241891,Los Angeles Regional Food Bank,SDG7,LA,,,,,
"4133 Redwood Ave, Los Angeles, CA 90066, USA",Level 2,2020,247869,33.990016,-118.44035,The R2 by CLG Apartments,SDG7,LA,,,,,
"9034 Burnet Ave, North Hills, CA 91343, USA",Level 2,2020,247871,34.234842,-118.462718,Valor Academy Middle School,SDG7,LA,,,,,
"11270 Otsego St, North Hollywood, CA 91601, USA",Level 2,2020,247873,34.162667,-118.377011,NoHo Village Apartments,SDG7,LA,,,,,
"10270 Tujunga Canyon Blvd, Tujunga, CA 91042, USA",Level 2,2020,247874,34.254521,-118.290727,Tujunga Villas Apartments,SDG7,LA,,,,,
"7275 Franklin Ave, Los Angeles, CA 90046, USA",Level 2,2020,247877,34.10386,-118.348251,La Vista Terrace Apartments,SDG7,LA,,,,,
"514 S Catalina St, Los Angeles, CA 90020, USA",Level 2,2020,246495,34.064905,-118.294808,Tremont Apartments,SDG7,LA,,,,,
"11950 Idaho Ave, Los Angeles, CA 90025, USA",Level 2,2020,246497,34.039196,-118.45993,11950 The Adler Apartments,SDG7,LA,,,,,
"12000 Idaho Ave, Los Angeles, CA 90025, USA",Level 2,2020,246499,34.038804,-118.46029,12000 The Adler Apartments,SDG7,LA,,,,,
"3912 Laurel Canyon Blvd, Studio City, CA 91604, USA",Level 2,2020,246501,34.141494,-118.393975,3912 Catalina Apartments,SDG7,LA,,,,,
"10853 Rose Ave, Los Angeles, CA 90034, USA",Level 2,2020,246511,34.024988,-118.417567,Rose Apartments,SDG7,LA,,,,,
"1030 Tiverton Ave, Los Angeles, CA 90024, USA",Level 2,2020,246513,34.061065,-118.442657,The Greco Lofts,SDG7,LA,,,,,
"410 S Hobart Blvd, Los Angeles, CA 90020, USA",Level 2,2020,246515,34.06676,-118.305016,Wilshire Hobart Ambassador Apartments - North,SDG7,LA,,,,,
"540 S Catalina St, Los Angeles, CA 90020, USA",Level 2,2020,246520,34.064185,-118.295044,Wilshire Catalina Ritz Apartments,SDG7,LA,,,,,
"140 S Reno St, Los Angeles, CA 90057, USA",Level 2,2020,246529,34.070309,-118.281609,The Reno Country Club Apartments,SDG7,LA,,,,,
"430 S Hobart Blvd, Los Angeles, CA 90020, USA",Level 2,2020,246538,34.066212,-118.304783,Wilshire Hobart Ambassador Apartments - South,SDG7,LA,,,,,
"527 Midvale Ave, Los Angeles, CA 90024, USA",Level 2,2020,246539,34.067443,-118.452697,527 Midvale Luxury Apartments,SDG7,LA,,,,,
"11611 Chenault St, Los Angeles, CA 90049, USA",Level 2,2020,246541,34.058344,-118.466164,The Brentwood Tuscany Apartments,SDG7,LA,,,,,
"535 S Kingsley Dr, Los Angeles, CA 90020, USA",Level 2,2020,246581,34.064267,-118.303256,Maya Apartments,SDG7,LA,,,,,
"301 S Grand View St, Los Angeles, CA 90057, USA",Level 2,2020,246593,34.063567,-118.275062,South Grand View Street - BlueLA,SDG7,LA,,,,,
"3921 Oakwood Ave, Los Angeles, CA 90004, USA",Level 2,2020,246598,34.077709,-118.292548,Oakwood Avenue - BlueLA,SDG7,LA,,,,,
